2E0AGB,Allen
VK7HRS,Trent
VK7HWW,Shayne
VK7IF,Ian
VK7JB,John
VK7JCR,Rick
VK7JGD,Gary
VK7KF,Terry
VK7KKV,Ken
VK7KO,Gerry
VK7KY,Max
VK7LCW,Peter
VK7LTD,Tony
VK7MK,Mark
VK7NET,Wayne
VK7NGA,Graeme
VK7NWT,Scott
VK7OR,Owen
VK7PAK,Kerry
VK7PSJ,Steven
VK7QP,Linda
VK7SA,Maurice
VK7TCE,Andy
VK7TW,Justin
VK7VH,Bonus
VK7VKV,Ray
VK7WH,Winston
VK7WN,Warren
VK7XDM,David
VK7XT,David
VK7YXX,Don
VK7ZAR,Alan
VK7ZCR,Clayton
VK7ZGK,Graeme
VK7ZMS,Murray
VK7ZX,Wayne
VK8AR,Greg
VK8BI,Craig
VK8CAW,Karl
VK8GM,Greg
VK8NSB,Stuart
VK8NT,Michael
VK8ZCU,Neil
VK9NT,Chris
VK9PAS,Paul
VP8NO,Michael
VU2JOS,Jose
VU2PAI,Pai
VU2RBI,Bharathi
VY2TT,Ken
VY2ZM,Jeffrey
W0BV,Bob
W0CP,unknown name
W0ERI,Martha
W0MNA,Gary
W0WP,Tom
W1AW,ARRL HQ Station
W1CU,Jon
W1IDL,Vincent
W1JJ,John
W1MK,Rob
W1NA,Peter
W1OW,William
W1PID,James
W1SE,Radio Club
W1WBB,William
W1ZU,Scott
W2CKL,Robert
W2LK,Leslie
W2S,Charles
W2WC,William
W3GH,Robert
W3TS,Dana
W3UA,Gene
W4DOW,Dow
W4FZ,Will
W4HBK,Bill
W4IHI,Gary
W4JKC,Tom
W4KRN,Karen
W4MPS,Marc
W4SLT,Steve
W4VQ,Robert
W4ZV,Bill
W5GAI,Louis
W5GDW,Gary
W5ODS,Gary
W5RST,William
W5ZR,Bert
W6JMP,Jack
W6LFB,James
W6UB,Martin
W7DO,Gary
W7GA,Gregory
W7KZU,Troy
W7OM,Rod
W7RV,Thoma
W7USA,Raymond
W7UT,Bob
W8DLD,Jerome
W8MHW,Bruce
W8PBO,Art
W9AT,John
W9BEA,Walter
W9OA,George
W9OO,Carl
W9PZT,Rudy
WA0CRI,Douglas
WA1HEW,Craig
WA2FBN,Ken
WA2HZR,David
WA2USA,Dennis
WA3KVN,Charles
WA5FWC,Gerry
WA6TLA,Elliott
WA7JTM,Peter
WA7WKY,Barry
WA9TGD,Karel
WB0WQS,Patrick
WB2GAI,Ronald
WB8OGK,Bruce
WB8WRP,George
WB9WHQ,Daniel
WC9G,Ronnie
WD5K,Tom
WD8KDB,Steve
WD9Y,Bennett
WF4I,Derek
WG8Y,Mark
WH6LE,Pete
WI2W,Steven
WK2S,Arthur
WN1E,Dave
WT8C,Reno
WX4G,Bob
XT2AW,Harald
Y6LUZ,Steve
YC2VOC,Galih
YL1SR,Unkown om
YL2014W,Valery
YL2AG,Alex
YL2CA,Arnolds
YL2CB,Arki
YL2CQ,Erwin
YL2CV,Vlad
YL2EC,Jan
YL2GP,Alex
YL2JZ,Valery
YL2TQ,Aldo
YL2TW,Ingus
YL2UI,Egils
YL2YL,Arvis
YL3BQ,Mike
YL3CW,Val
YL3GU,Marcis
YL3JD,Hanz
YM2CJX,Gil
YM4XA,Arda
YO2ADQ,Petru
YO2AMU,Doru-Emil-Dimitrie
YO2AQB,Adrian
YO2AQO,Bercea
YO2BF,Oscar
YO2BP,Zoli
YO2CJX,Gil
YO2CP,Unknown OM
YO2GL,Karoly (Carol)
YO2IS,Iulius
YO2LGH,Nelu
YO2LIW,Adrean
YO2MFC,Pavel
YO2MHF,Feri
YO2MLM,Mircea
YO2MSB,Sorin
YO2NWW,Sergiu-George
YO2RO,Ghrorghe
YO2ZQ,Dan-Ghe
YO3AAK,Relu
YO3AWT,Horia
YO3BBM,Ion
YO3BIZ,Alexandru
YO3BL,Lilian
YO3DDZ,no name
YO3JW,Pit
YO3ND,Sandy
YO3RK,Paul
YO3YX,Valy
YO3YZ,Nicu
YO4AH,Boris
YO4AR,Vasile
YO4ASG,Aron
YO4BEW,Stefan
YO4BYW,Stan
YO4DCF,Marin
YO4GM,Viorel
YO4NF,Silviu
YO4RDN,Barbieru
YO4RST,Romeo
YO4UQ,Christian
YO4WO,Olimpiu
YO5AMF,Alexandru
YO5BMT,Vasile
YO5CDF,Cornel
YO5LD,Daniel
YO5OAG,Toemo
YO5OHO,Chris
YO5OHT,Tica
YO5OSF,Sorin
YO5PQP,Eugen
YO5TI,Iacob
YO6ADW,Joco
YO6BZL,Peter
YO6CFB,Lacy
YO6DDF,Valentin (Val)
YO6DMR,Mircea
YO6EVA,Eva
YO6EV,Petru
YO6EWA,Eva
YO6EX,Vasile
YO6EZ,Dan
YO6KNE,Laci
YO6LB,Laszo (Laci)
YO6PIB,Csaba-Zoltan
YO6PIP,Csaba
YO6PSX,Silviu
YO6SM,Mihai
YO6UO,Denes
YO6ZS,Gyorgy
YO7AOT,Dor
YO7ARY,Marcel
YO7AWZ,Nicola
YO7BSN,Marcel
YO7LHE,Florin
YO7YO,Max
YO8AXP,Neacsu
YO8AZQ,Adrian
YO8BDW,Milan
YO8BFC,Blezniuc
YO8COQ,Vicovan
YO8DDP,Lucian
YO8DOD,Gabriel
YO8DOH,Stefan
YO8OU,Emil
YO8RAA,Mir
YO8RIY,Zaharia
YO8RQP,Dany
YO8SBR,Bogdan
YO8SDF,Club Call
YO8SEP,Petronel
YO8SJD,Popescu
YO8SSB,Luc
YO8SSH,Sebastian
YO8SSQ,Andrei
YO8SST,Tatiana
YO9APK,Marcel
YO9CB,Constantin (Costin)
YO9CKJ,Gelu
YO9FHB,Zica
YO9FTN,Don
YO9GSB,Danut
YO9IKW,Mike
YO9IPF,Florin
YO9RIJ,Petrica
YO9RIJ,Stolnicu
YO9RYJ,Stolnicu
YO9YUL,Iulian
YP0A,Contest Call
YP0Y,Cluj Napoca 2015 European
YP10NATO,Special Event Station
YP27EKE,Special Callsign
YQ6A,Jozsef
YT1A,Vladan
YT1CS,Miki
YT1DRB,no name
YT1Q,Dusan
YT2SS,Slobodan
YT5FD,Slavko
YT8TR,Ratko
YU15OTC,The Old Timers Club
YU1AB,Toma
YU1AIF,Club Station Kloko Arilje
YU1ASB,Radio Klub Soko
YU1CA,Aca
YU1CA,Aleksandar
YU1CY,Markovic
YU1EL,Goran
YU1FE,Predrag
YU1GTU,Radio Klub Zeleznicar
YU1IM,Pesic
YU1KN,Sasa
YU1LM,Sinisa
YU1MI,Milutin (Mile)
YU1NR,Ratko
YU1RK,Dusko
YU1RW,Borisav
YU1SY,Prodan
YU1TT,Zik
YU1TY,Ljubisa
YU1U,Zivkovic
YU1WC,Vlada
YU1WC,Vladimir
YU1ZH,Zoran
YU2TT,Vojislav
YU2U,Milovan
YU3AA,Stevan
YU3A,Bosko
YU3TA,Tomislav (tom) 
YU7AE,Kare
YU7AU,Ljubisa
YU7EA,Zoltan
YU7FW,Ivan
YU7KW,Zoran
YU7LN,Laszlo
YU7LS,San
YU7RL,Dragan
YU7RQ,Ljubomir
YU7RY,Unkown OM
YU7SOL,Olah
YU8A,Milan
Z30A,Zlatko
Z30U,Alec
Z31DY,Ziko
Z31WW,Kirko
Z32FM,Milovan
Z33A,George
Z33ST,Sasho
Z35BY,Damjan
Z35F,Blagoj
Z35M,Vlado
Z35MX,no name
Z35U,Djoko
Z35V,Vane
Z35W,Zvonko
ZA4KC,Kujtim
ZD7FT,Peter
ZL1AAN,Henry
ZL1ACE,Steve
ZL1ALD,David
ZL1AQ,Don
ZL1BOS,Jim
ZL1BWG,Bruce
ZL1BWL,Barry
ZL1BYZ,John
ZL1CHS,Simon
ZL1DCW,Dennis
ZL1DK,David
ZL1FLY,Robert
ZL1FZ,Clive
ZL1GA,Gary
ZL1GAM,Kevin
ZL1HN,Brian
ZL1KEN,Ken
ZL1LC,Jim
ZL1MHS,Kevin
ZL1MVL,Ian
ZL1OGX,Ian
ZL1PAK,Paul
ZL1PWD,Peter
ZL1PWR,Steve
ZL1PZ,Ian
ZL1RD,Rob
ZL1SLO,Frank
ZL1TBA,Gavin
ZL1TBM,Ian
ZL1TDY,Peter
ZL1T,Graham
ZL1TM,Andrei
ZL1TOU,Jeff
ZL1TTG,Tony
ZL1TUB,Tom
ZL1UTS,David
ZL1WJQ,Andrew
ZL1WU,Maurie 
ZL2AJ,Warren
ZL2AMR,Richard
ZL2ATU,Ivan
ZL2AYZ,Bill
ZL2BMH,Jim
ZL2CO,Jim
ZL2DA,David
ZL2FG,Arthur
ZL2FT,Jason
ZL2GLG,Owen
ZL2GTB,Gordon
ZL2JBR,John
ZL2JL,George
ZL2MAT,Mat
ZL2MQ,Dave
ZL2OK,Dave
ZL2OPB,Owen
ZL2PW,Peter
ZL2SY,Seymour
ZL2TZE,Phil
ZL2USB,Graham
ZL2VB,Guy
ZL2WG,Wayne
ZL2XRF,John
ZL3ACU,Barry
ZL3ADT,Ross
ZL3BC,Brent
ZL3CC,Andrew
ZL3CHE,Willem
ZL3CW,Jacky
ZL3DMC,Don
ZL3DW,Andrew
ZL3DX,Gary
ZL3FV,James
ZL3GH,Gary
ZL3II,Alan
ZL3JAS,Jason
ZL3LF,Chris
ZL3MF,Ross
ZL3NB,Bill
ZL3NK,Graham
ZL3PBA,Paul
ZL3TE,Wes
ZL3TRR,John
ZL3TS,Steve
ZL3TV,Graham
ZL3WD,Les
ZL3WT,Ashley
ZL4AD,Brian
ZL4C,Ken
ZL4DJ,Lindsay
ZL4HU,Ken
ZL4IEJ,Ian
ZL4IG,Robin
ZL4KD,Ken
ZL4KK,Mike
ZL4PN,Brian
ZL4SD,Alf
ZL4TE,Pete
ZS1C,Raoul
ZS1ROM,Thys
ZS1TMJ,Sydney
ZS6AF,Johan
ZT6T,Roger
